accident_id,city,state,latitude,longitude,accident_datetime,date,time,hour,day_of_week,month,year,severity,severity_label,vehicle_type,road_type,weather,casualties,fatalities,injured
ACC_004560,Bangalore,Karnataka,12.990512,77.626441,2021-01-08 15:47:02,2021-01-08,15:47:02,15,4,1,2021,1,Minor,Car,City Road,Rain,1,0,1
ACC_004561,Kolkata,West Bengal,22.499983,88.388509,2021-06-23 12:47:27,2021-06-23,12:47:27,12,2,6,2021,3,Fatal,Car,Highway,Clear,5,1,2
ACC_004562,Delhi,Delhi,28.700994,77.17376,2022-06-22 05:38:53,2022-06-22,05:38:53,5,2,6,2022,1,Minor,Bus,City Road,Rain,0,0,0
ACC_004563,Bangalore,Karnataka,12.945741,77.541746,2023-08-08 18:59:39,2023-08-08,18:59:39,18,1,8,2023,1,Minor,Motorcycle,City Road,Clear,2,0,0
ACC_004564,Chennai,Tamil Nadu,13.06537,80.306626,2021-10-15 14:23:24,2021-10-15,14:23:24,14,4,10,2021,3,Fatal,Auto-rickshaw,Rural Road,Clear,2,1,2
ACC_004565,Ahmedabad,Gujarat,23.037913,72.513602,2023-10-26 11:49:53,2023-10-26,11:49:53,11,3,10,2023,2,Serious,Motorcycle,City Road,Night,1,0,1
ACC_004566,Surat,Gujarat,21.158823,72.751443,2022-04-17 07:32:40,2022-04-17,07:32:40,7,6,4,2022,1,Minor,Auto-rickshaw,City Road,Clear,1,0,2
ACC_004567,Hyderabad,Telangana,17.447629,78.49926,2022-07-29 09:31:53,2022-07-29,09:31:53,9,4,7,2022,1,Minor,Car,Highway,Fog,0,0,1
ACC_004568,Chennai,Tamil Nadu,13.062677,80.209519,2022-09-22 06:22:17,2022-09-22,06:22:17,6,3,9,2022,2,Serious,Car,City Road,Rain,2,0,1
ACC_004569,Ahmedabad,Gujarat,23.061409,72.496242,2020-12-03 14:50:53,2020-12-03,14:50:53,14,3,12,2020,1,Minor,Car,City Road,Clear,1,0,1
ACC_004570,Bangalore,Karnataka,12.880764,77.608052,2021-09-08 20:24:06,2021-09-08,20:24:06,20,2,9,2021,1,Minor,Car,Highway,Clear,0,0,0
ACC_004571,Delhi,Delhi,28.707978,77.033336,2021-05-17 14:12:33,2021-05-17,14:12:33,14,0,5,2021,2,Serious,Car,Highway,Night,4,0,4
ACC_004572,Surat,Gujarat,21.248288,72.891342,2021-06-03 19:22:55,2021-06-03,19:22:55,19,3,6,2021,2,Serious,Motorcycle,City Road,Clear,4,0,8
ACC_004573,Surat,Gujarat,21.154501,72.838972,2020-03-18 15:39:50,2020-03-18,15:39:50,15,2,3,2020,2,Serious,Car,Highway,Clear,0,0,3
ACC_004574,Ahmedabad,Gujarat,23.029912,72.659964,2023-05-16 12:30:47,2023-05-16,12:30:47,12,1,5,2023,1,Minor,Motorcycle,Rural Road,Clear,1,0,0
ACC_004575,Kolkata,West Bengal,22.657269,88.453134,2022-11-26 14:19:06,2022-11-26,14:19:06,14,5,11,2022,1,Minor,Bus,City Road,Night,3,0,1
ACC_004576,Delhi,Delhi,28.677247,77.179112,2020-06-15 05:48:46,2020-06-15,05:48:46,5,0,6,2020,1,Minor,Car,Highway,Night,1,0,0
ACC_004577,Pune,Maharashtra,18.506602,73.951261,2023-08-16 08:18:20,2023-08-16,08:18:20,8,2,8,2023,1,Minor,Motorcycle,Rural Road,Clear,0,0,1
ACC_004578,Kolkata,West Bengal,22.584142,88.363991,2021-02-28 08:52:23,2021-02-28,08:52:23,8,6,2,2021,3,Fatal,Car,Highway,Night,6,1,4
ACC_004579,Hyderabad,Telangana,17.441683,78.533093,2023-01-17 15:01:01,2023-01-17,15:01:01,15,1,1,2023,1,Minor,Motorcycle,Highway,Clear,1,0,4
ACC_004580,Ahmedabad,Gujarat,22.946838,72.497454,2022-03-25 21:19:28,2022-03-25,21:19:28,21,4,3,2022,1,Minor,Motorcycle,City Road,Clear,1,0,0
ACC_004581,Ahmedabad,Gujarat,23.034848,72.537075,2020-05-17 03:24:14,2020-05-17,03:24:14,3,6,5,2020,2,Serious,Car,Residential,Rain,2,0,2
ACC_004582,Delhi,Delhi,28.754719,77.055128,2023-08-12 11:35:54,2023-08-12,11:35:54,11,5,8,2023,2,Serious,Auto-rickshaw,Highway,Rain,3,0,1
ACC_004583,Surat,Gujarat,21.227295,72.854182,2023-09-08 16:18:40,2023-09-08,16:18:40,16,4,9,2023,1,Minor,Motorcycle,Residential,Clear,1,0,0
ACC_004584,Mumbai,Maharashtra,19.099759,72.910201,2022-08-04 12:34:24,2022-08-04,12:34:24,12,3,8,2022,1,Minor,Car,Rural Road,Clear,2,0,0
ACC_004585,Ahmedabad,Gujarat,22.990668,72.615482,2020-10-11 20:23:57,2020-10-11,20:23:57,20,6,10,2020,1,Minor,Car,City Road,Fog,0,0,0
ACC_004586,Bangalore,Karnataka,12.873137,77.65463,2020-09-30 11:26:30,2020-09-30,11:26:30,11,2,9,2020,1,Minor,Motorcycle,Residential,Clear,1,0,1
ACC_004587,Delhi,Delhi,28.780146,77.020221,2021-10-17 22:59:08,2021-10-17,22:59:08,22,6,10,2021,1,Minor,Motorcycle,Highway,Clear,1,0,1
ACC_004588,Chennai,Tamil Nadu,13.08488,80.268263,2021-04-13 22:36:32,2021-04-13,22:36:32,22,1,4,2021,1,Minor,Car,Residential,Clear,2,0,1
ACC_004589,Bangalore,Karnataka,12.994977,77.683091,2021-03-13 02:57:55,2021-03-13,02:57:55,2,5,3,2021,2,Serious,Bus,Highway,Clear,0,0,1
ACC_004590,Kolkata,West Bengal,22.56308,88.351821,2020-09-11 18:49:56,2020-09-11,18:49:56,18,4,9,2020,2,Serious,Bus,Rural Road,Clear,2,1,4
ACC_004591,Ahmedabad,Gujarat,23.076798,72.630148,2022-09-19 23:03:31,2022-09-19,23:03:31,23,0,9,2022,3,Fatal,Car,City Road,Fog,5,1,3
ACC_004592,Surat,Gujarat,21.251167,72.769119,2020-01-15 08:33:34,2020-01-15,08:33:34,8,2,1,2020,2,Serious,Car,Highway,Clear,0,0,2
ACC_004593,Hyderabad,Telangana,17.397076,78.575713,2023-09-19 14:31:09,2023-09-19,14:31:09,14,1,9,2023,1,Minor,Truck,City Road,Rain,0,0,3
ACC_004594,Jaipur,Rajasthan,27.007509,75.783761,2020-03-21 10:40:58,2020-03-21,10:40:58,10,5,3,2020,1,Minor,Truck,Highway,Clear,0,0,2
ACC_004595,Pune,Maharashtra,18.475052,73.805295,2023-01-29 21:24:50,2023-01-29,21:24:50,21,6,1,2023,1,Minor,Motorcycle,City Road,Clear,0,0,0
ACC_004596,Hyderabad,Telangana,17.3044,78.427503,2022-09-25 07:59:18,2022-09-25,07:59:18,7,6,9,2022,1,Minor,Car,Highway,Clear,3,0,1
ACC_004597,Chennai,Tamil Nadu,13.150222,80.180899,2023-10-31 10:50:16,2023-10-31,10:50:16,10,1,10,2023,1,Minor,Motorcycle,City Road,Clear,0,0,2
ACC_004598,Surat,Gujarat,21.19099,72.794414,2023-09-14 10:38:22,2023-09-14,10:38:22,10,3,9,2023,1,Minor,Motorcycle,Highway,Night,1,0,0
ACC_004599,Pune,Maharashtra,18.6084,73.778425,2022-07-19 18:48:16,2022-07-19,18:48:16,18,1,7,2022,1,Minor,Auto-rickshaw,City Road,Night,1,0,1
ACC_004600,Surat,Gujarat,21.178825,72.774724,2023-05-22 10:41:03,2023-05-22,10:41:03,10,0,5,2023,1,Minor,Car,City Road,Clear,2,0,2
ACC_004601,Ahmedabad,Gujarat,23.067442,72.64008,2023-05-18 06:30:01,2023-05-18,06:30:01,6,3,5,2023,1,Minor,Motorcycle,Highway,Clear,0,0,1
ACC_004602,Delhi,Delhi,28.639171,77.095099,2023-05-07 02:01:29,2023-05-07,02:01:29,2,6,5,2023,1,Minor,Auto-rickshaw,Residential,Clear,0,1,1
ACC_004603,Hyderabad,Telangana,17.330249,78.554717,2021-07-03 19:19:43,2021-07-03,19:19:43,19,5,7,2021,1,Minor,Car,Rural Road,Clear,0,1,0
ACC_004604,Hyderabad,Telangana,17.382767,78.543099,2023-11-04 19:25:31,2023-11-04,19:25:31,19,5,11,2023,1,Minor,Car,Highway,Clear,0,0,0
ACC_004605,Kolkata,West Bengal,22.487078,88.34652,2022-06-17 23:51:30,2022-06-17,23:51:30,23,4,6,2022,1,Minor,Motorcycle,Rural Road,Clear,1,1,0
ACC_004606,Chennai,Tamil Nadu,13.098225,80.177965,2023-04-26 07:56:20,2023-04-26,07:56:20,7,2,4,2023,1,Minor,Car,Highway,Clear,0,0,1
ACC_004607,Chennai,Tamil Nadu,13.020822,80.31653,2020-10-19 10:49:24,2020-10-19,10:49:24,10,0,10,2020,1,Minor,Truck,Highway,Night,2,0,1
ACC_004608,Hyderabad,Telangana,17.461876,78.576884,2022-12-28 14:40:42,2022-12-28,14:40:42,14,2,12,2022,3,Fatal,Motorcycle,City Road,Clear,4,1,2
ACC_004609,Hyderabad,Telangana,17.438394,78.424463,2023-01-26 06:50:13,2023-01-26,06:50:13,6,3,1,2023,1,Minor,Car,City Road,Clear,1,0,0
ACC_004610,Kolkata,West Bengal,22.555396,88.266076,2022-10-09 03:32:57,2022-10-09,03:32:57,3,6,10,2022,1,Minor,Auto-rickshaw,City Road,Clear,0,0,5
ACC_004611,Kolkata,West Bengal,22.584267,88.316236,2022-12-06 08:45:15,2022-12-06,08:45:15,8,1,12,2022,1,Minor,Car,City Road,Clear,0,0,0
ACC_004612,Ahmedabad,Gujarat,22.970416,72.552873,2021-11-23 17:38:14,2021-11-23,17:38:14,17,1,11,2021,1,Minor,Car,Rural Road,Clear,1,0,1
ACC_004613,Hyderabad,Telangana,17.363303,78.444623,2021-05-27 07:04:47,2021-05-27,07:04:47,7,3,5,2021,1,Minor,Car,Highway,Clear,0,1,3
ACC_004614,Delhi,Delhi,28.767859,77.149691,2021-09-27 11:14:26,2021-09-27,11:14:26,11,0,9,2021,1,Minor,Bus,Highway,Clear,0,0,3
ACC_004615,Kolkata,West Bengal,22.506128,88.339364,2022-09-03 08:23:54,2022-09-03,08:23:54,8,5,9,2022,2,Serious,Car,Rural Road,Fog,1,0,2
ACC_004616,Mumbai,Maharashtra,19.100033,72.950536,2021-06-02 18:39:02,2021-06-02,18:39:02,18,2,6,2021,3,Fatal,Bus,City Road,Night,3,1,3
ACC_004617,Bangalore,Karnataka,12.952502,77.659369,2023-05-10 16:14:37,2023-05-10,16:14:37,16,2,5,2023,1,Minor,Car,City Road,Clear,1,0,1
ACC_004618,Chennai,Tamil Nadu,13.113918,80.341179,2020-06-22 11:51:15,2020-06-22,11:51:15,11,0,6,2020,1,Minor,Car,City Road,Night,1,1,1
ACC_004619,Pune,Maharashtra,18.522347,73.945071,2023-03-31 18:29:56,2023-03-31,18:29:56,18,4,3,2023,2,Serious,Car,Highway,Clear,1,1,4
ACC_004620,Kolkata,West Bengal,22.500139,88.391942,2023-07-12 05:14:57,2023-07-12,05:14:57,5,2,7,2023,1,Minor,Car,City Road,Night,0,0,2
ACC_004621,Chennai,Tamil Nadu,13.089383,80.325226,2022-05-24 18:42:49,2022-05-24,18:42:49,18,1,5,2022,1,Minor,Truck,Highway,Fog,1,0,0
ACC_004622,Delhi,Delhi,28.687219,77.105925,2021-10-30 00:45:55,2021-10-30,00:45:55,0,5,10,2021,1,Minor,Bus,City Road,Clear,3,0,2
ACC_004623,Pune,Maharashtra,18.53927,73.84492,2020-11-11 16:47:44,2020-11-11,16:47:44,16,2,11,2020,1,Minor,Truck,City Road,Clear,2,0,1
ACC_004624,Jaipur,Rajasthan,26.998908,75.812263,2021-01-05 09:17:23,2021-01-05,09:17:23,9,1,1,2021,1,Minor,Motorcycle,City Road,Clear,2,0,0
ACC_004625,Surat,Gujarat,21.22929,72.813228,2021-05-10 00:30:30,2021-05-10,00:30:30,0,0,5,2021,1,Minor,Truck,Highway,Clear,1,0,0
ACC_004626,Ahmedabad,Gujarat,22.975383,72.57668,2022-12-11 07:52:08,2022-12-11,07:52:08,7,6,12,2022,1,Minor,Bus,Rural Road,Clear,1,1,1
ACC_004627,Delhi,Delhi,28.71051,77.096026,2021-02-19 09:25:43,2021-02-19,09:25:43,9,4,2,2021,1,Minor,Car,Highway,Rain,2,0,2
ACC_004628,Mumbai,Maharashtra,19.080436,72.873565,2020-06-15 08:12:13,2020-06-15,08:12:13,8,0,6,2020,2,Serious,Motorcycle,Rural Road,Rain,3,0,2
ACC_004629,Bangalore,Karnataka,12.911662,77.558174,2022-08-27 19:54:41,2022-08-27,19:54:41,19,5,8,2022,1,Minor,Truck,Highway,Clear,2,0,4
ACC_004630,Bangalore,Karnataka,13.000621,77.549927,2023-06-24 21:33:08,2023-06-24,21:33:08,21,5,6,2023,2,Serious,Car,Highway,Rain,1,0,4
ACC_004631,Mumbai,Maharashtra,19.167336,72.874157,2020-10-17 23:30:11,2020-10-17,23:30:11,23,5,10,2020,2,Serious,Auto-rickshaw,City Road,Clear,1,0,2
ACC_004632,Chennai,Tamil Nadu,13.058402,80.32362,2023-12-15 17:28:11,2023-12-15,17:28:11,17,4,12,2023,1,Minor,Car,Highway,Rain,1,0,1
ACC_004633,Surat,Gujarat,21.169264,72.900457,2020-05-26 13:35:03,2020-05-26,13:35:03,13,1,5,2020,1,Minor,Auto-rickshaw,Rural Road,Clear,0,1,1
ACC_004634,Hyderabad,Telangana,17.482081,78.448502,2023-04-29 09:55:56,2023-04-29,09:55:56,9,5,4,2023,2,Serious,Bus,Rural Road,Clear,2,0,1
ACC_004635,Hyderabad,Telangana,17.407332,78.40569,2020-01-24 18:58:02,2020-01-24,18:58:02,18,4,1,2020,1,Minor,Car,Highway,Clear,0,0,2
ACC_004636,Jaipur,Rajasthan,26.889577,75.712812,2020-07-30 12:38:32,2020-07-30,12:38:32,12,3,7,2020,1,Minor,Car,Rural Road,Clear,1,0,2
ACC_004637,Ahmedabad,Gujarat,23.016003,72.667539,2022-09-08 13:37:05,2022-09-08,13:37:05,13,3,9,2022,1,Minor,Motorcycle,City Road,Clear,2,0,3
ACC_004638,Pune,Maharashtra,18.542488,73.883097,2022-01-29 09:05:16,2022-01-29,09:05:16,9,5,1,2022,2,Serious,Car,Highway,Clear,2,0,1
ACC_004639,Hyderabad,Telangana,17.352503,78.518478,2021-11-01 09:11:18,2021-11-01,09:11:18,9,0,11,2021,1,Minor,Bus,Highway,Fog,0,0,1
ACC_004640,Jaipur,Rajasthan,26.966482,75.78928,2020-08-23 10:39:45,2020-08-23,10:39:45,10,6,8,2020,1,Minor,Car,Rural Road,Rain,2,0,0
ACC_004641,Kolkata,West Bengal,22.481639,88.435795,2021-12-08 14:25:24,2021-12-08,14:25:24,14,2,12,2021,3,Fatal,Auto-rickshaw,Highway,Rain,6,1,6
ACC_004642,Delhi,Delhi,28.777697,77.14917,2023-03-17 03:11:27,2023-03-17,03:11:27,3,4,3,2023,2,Serious,Auto-rickshaw,City Road,Rain,2,0,2
ACC_004643,Bangalore,Karnataka,12.950989,77.688483,2021-02-07 11:52:50,2021-02-07,11:52:50,11,6,2,2021,1,Minor,Bus,City Road,Clear,1,0,1
ACC_004644,Surat,Gujarat,21.234034,72.784023,2022-02-02 19:11:43,2022-02-02,19:11:43,19,2,2,2022,2,Serious,Car,City Road,Clear,1,0,1
ACC_004645,Delhi,Delhi,28.772228,77.042789,2023-03-12 17:28:57,2023-03-12,17:28:57,17,6,3,2023,1,Minor,Car,Rural Road,Clear,1,0,3
ACC_004646,Ahmedabad,Gujarat,23.016165,72.601862,2021-06-03 18:24:47,2021-06-03,18:24:47,18,3,6,2021,2,Serious,Bus,City Road,Clear,4,0,3
ACC_004647,Mumbai,Maharashtra,19.028366,72.849229,2020-05-04 15:00:16,2020-05-04,15:00:16,15,0,5,2020,1,Minor,Bus,Highway,Night,2,0,1
ACC_004648,Ahmedabad,Gujarat,23.113255,72.572406,2021-06-10 22:24:54,2021-06-10,22:24:54,22,3,6,2021,1,Minor,Truck,Rural Road,Rain,1,0,2
ACC_004649,Hyderabad,Telangana,17.379077,78.554697,2023-06-18 08:16:14,2023-06-18,08:16:14,8,6,6,2023,1,Minor,Car,Residential,Rain,2,1,0
ACC_004650,Delhi,Delhi,28.763608,77.042607,2022-05-25 04:23:55,2022-05-25,04:23:55,4,2,5,2022,2,Serious,Car,Rural Road,Clear,1,0,3
ACC_004651,Surat,Gujarat,21.096149,72.914327,2023-08-20 16:47:15,2023-08-20,16:47:15,16,6,8,2023,1,Minor,Motorcycle,Rural Road,Rain,1,0,1
ACC_004652,Mumbai,Maharashtra,19.016492,72.920777,2023-11-22 12:10:18,2023-11-22,12:10:18,12,2,11,2023,1,Minor,Car,Highway,Clear,0,0,1
ACC_004653,Surat,Gujarat,21.207708,72.836827,2020-11-12 19:21:08,2020-11-12,19:21:08,19,3,11,2020,1,Minor,Truck,Rural Road,Night,1,0,0
ACC_004654,Pune,Maharashtra,18.525943,73.914143,2023-04-10 15:53:15,2023-04-10,15:53:15,15,0,4,2023,1,Minor,Auto-rickshaw,Highway,Clear,1,0,2
ACC_004655,Ahmedabad,Gujarat,22.924558,72.603289,2021-10-24 16:30:23,2021-10-24,16:30:23,16,6,10,2021,1,Minor,Car,City Road,Clear,2,0,1
ACC_004656,Ahmedabad,Gujarat,23.066556,72.581353,2022-05-25 06:05:10,2022-05-25,06:05:10,6,2,5,2022,2,Serious,Auto-rickshaw,Rural Road,Clear,3,0,1
ACC_004657,Hyderabad,Telangana,17.327409,78.477948,2021-05-30 12:37:00,2021-05-30,12:37:00,12,6,5,2021,1,Minor,Motorcycle,Highway,Clear,0,0,0
ACC_004658,Chennai,Tamil Nadu,13.052207,80.262977,2020-03-27 16:55:18,2020-03-27,16:55:18,16,4,3,2020,2,Serious,Bus,Residential,Clear,2,0,2
ACC_004659,Mumbai,Maharashtra,19.154516,72.807225,2022-06-25 09:46:52,2022-06-25,09:46:52,9,5,6,2022,1,Minor,Motorcycle,City Road,Clear,0,0,2
ACC_004660,Delhi,Delhi,28.760707,77.008363,2022-09-09 23:22:12,2022-09-09,23:22:12,23,4,9,2022,1,Minor,Car,City Road,Clear,0,0,0
ACC_004661,Surat,Gujarat,21.117716,72.784075,2023-09-14 10:47:01,2023-09-14,10:47:01,10,3,9,2023,2,Serious,Motorcycle,City Road,Rain,0,0,3
ACC_004662,Bangalore,Karnataka,12.968902,77.542526,2022-02-09 13:37:10,2022-02-09,13:37:10,13,2,2,2022,1,Minor,Motorcycle,Rural Road,Rain,2,0,1
ACC_004663,Mumbai,Maharashtra,19.093681,72.795404,2023-10-03 09:57:56,2023-10-03,09:57:56,9,1,10,2023,1,Minor,Car,Highway,Rain,2,0,2
ACC_004664,Bangalore,Karnataka,12.916673,77.661748,2021-05-07 12:37:12,2021-05-07,12:37:12,12,4,5,2021,2,Serious,Car,Residential,Rain,3,0,2
ACC_004665,Chennai,Tamil Nadu,13.130078,80.259587,2023-04-10 21:39:10,2023-04-10,21:39:10,21,0,4,2023,3,Fatal,Car,Highway,Rain,1,1,3
ACC_004666,Surat,Gujarat,21.268565,72.922161,2021-06-23 08:41:08,2021-06-23,08:41:08,8,2,6,2021,1,Minor,Motorcycle,City Road,Rain,1,0,1
ACC_004667,Ahmedabad,Gujarat,23.047645,72.491585,2020-06-27 23:32:27,2020-06-27,23:32:27,23,5,6,2020,2,Serious,Motorcycle,Highway,Clear,0,0,3
ACC_004668,Mumbai,Maharashtra,19.028776,72.877054,2022-02-24 11:54:28,2022-02-24,11:54:28,11,3,2,2022,2,Serious,Car,Residential,Clear,1,0,2
ACC_004669,Jaipur,Rajasthan,26.921007,75.855133,2020-02-16 10:43:46,2020-02-16,10:43:46,10,6,2,2020,1,Minor,Car,Rural Road,Clear,1,0,0
ACC_004670,Jaipur,Rajasthan,26.838458,75.845611,2023-08-20 09:59:38,2023-08-20,09:59:38,9,6,8,2023,1,Minor,Car,Highway,Clear,0,1,0
ACC_004671,Hyderabad,Telangana,17.39955,78.488983,2020-05-08 08:33:28,2020-05-08,08:33:28,8,4,5,2020,1,Minor,Truck,Highway,Clear,1,0,0
ACC_004672,Kolkata,West Bengal,22.661056,88.325398,2020-10-15 17:02:30,2020-10-15,17:02:30,17,3,10,2020,1,Minor,Car,Rural Road,Clear,2,0,0
ACC_004673,Surat,Gujarat,21.196809,72.769375,2023-11-28 13:28:21,2023-11-28,13:28:21,13,1,11,2023,1,Minor,Car,Highway,Clear,3,0,0
ACC_004674,Kolkata,West Bengal,22.636166,88.368634,2020-03-13 12:28:50,2020-03-13,12:28:50,12,4,3,2020,2,Serious,Truck,City Road,Fog,4,0,2
ACC_004675,Delhi,Delhi,28.763306,77.162817,2021-06-06 08:11:04,2021-06-06,08:11:04,8,6,6,2021,1,Minor,Car,Highway,Clear,0,0,3
ACC_004676,Delhi,Delhi,28.785389,77.133128,2023-04-03 09:29:01,2023-04-03,09:29:01,9,0,4,2023,2,Serious,Bus,City Road,Clear,1,0,1
ACC_004677,Surat,Gujarat,21.125391,72.892045,2021-11-05 08:23:34,2021-11-05,08:23:34,8,4,11,2021,1,Minor,Car,City Road,Rain,1,0,1
ACC_004678,Jaipur,Rajasthan,26.874415,75.885095,2020-06-07 06:55:44,2020-06-07,06:55:44,6,6,6,2020,1,Minor,Car,City Road,Clear,0,0,0
ACC_004679,Ahmedabad,Gujarat,23.072718,72.520054,2023-04-27 13:37:47,2023-04-27,13:37:47,13,3,4,2023,1,Minor,Auto-rickshaw,City Road,Clear,0,0,0
ACC_004680,Kolkata,West Bengal,22.649784,88.425072,2023-07-13 08:12:06,2023-07-13,08:12:06,8,3,7,2023,1,Minor,Bicycle,City Road,Clear,0,0,2
ACC_004681,Hyderabad,Telangana,17.305676,78.540496,2020-01-19 18:31:09,2020-01-19,18:31:09,18,6,1,2020,1,Minor,Auto-rickshaw,City Road,Clear,1,0,1
ACC_004682,Chennai,Tamil Nadu,13.036776,80.241981,2021-09-25 13:16:33,2021-09-25,13:16:33,13,5,9,2021,1,Minor,Motorcycle,City Road,Fog,1,0,0
ACC_004683,Hyderabad,Telangana,17.369814,78.523054,2022-12-05 20:51:52,2022-12-05,20:51:52,20,0,12,2022,1,Minor,Car,City Road,Clear,0,0,0
ACC_004684,Jaipur,Rajasthan,26.87726,75.780176,2020-01-20 18:10:57,2020-01-20,18:10:57,18,0,1,2020,1,Minor,Bus,City Road,Clear,1,0,2
ACC_004685,Kolkata,West Bengal,22.509135,88.360728,2021-06-06 00:34:21,2021-06-06,00:34:21,0,6,6,2021,1,Minor,Car,City Road,Rain,1,0,1
ACC_004686,Ahmedabad,Gujarat,23.105391,72.605668,2021-12-01 21:35:08,2021-12-01,21:35:08,21,2,12,2021,1,Minor,Bus,Residential,Clear,0,0,2
ACC_004687,Ahmedabad,Gujarat,22.954769,72.549372,2023-09-13 04:32:54,2023-09-13,04:32:54,4,2,9,2023,1,Minor,Car,City Road,Clear,1,1,3
ACC_004688,Mumbai,Maharashtra,19.052512,72.905185,2022-08-03 06:06:03,2022-08-03,06:06:03,6,2,8,2022,2,Serious,Motorcycle,Highway,Rain,0,0,1
ACC_004689,Surat,Gujarat,21.122194,72.909698,2020-05-02 06:42:41,2020-05-02,06:42:41,6,5,5,2020,2,Serious,Car,Rural Road,Rain,1,0,1
ACC_004690,Chennai,Tamil Nadu,13.07256,80.193275,2020-10-16 20:54:38,2020-10-16,20:54:38,20,4,10,2020,3,Fatal,Car,City Road,Clear,4,1,5
ACC_004691,Surat,Gujarat,21.245109,72.790589,2022-12-17 21:53:59,2022-12-17,21:53:59,21,5,12,2022,1,Minor,Motorcycle,City Road,Fog,1,0,2
ACC_004692,Surat,Gujarat,21.086976,72.80004,2020-05-24 13:59:30,2020-05-24,13:59:30,13,6,5,2020,1,Minor,Car,Highway,Rain,1,1,0
ACC_004693,Bangalore,Karnataka,12.985279,77.528458,2022-08-03 08:32:00,2022-08-03,08:32:00,8,2,8,2022,1,Minor,Bus,Residential,Fog,0,0,1
ACC_004694,Chennai,Tamil Nadu,13.072436,80.198938,2022-01-31 13:06:18,2022-01-31,13:06:18,13,0,1,2022,1,Minor,Truck,City Road,Clear,1,0,2
ACC_004695,Pune,Maharashtra,18.493615,73.849932,2021-01-18 11:56:10,2021-01-18,11:56:10,11,0,1,2021,2,Serious,Truck,Highway,Rain,1,0,3
ACC_004696,Delhi,Delhi,28.723191,77.110802,2021-12-10 09:03:06,2021-12-10,09:03:06,9,4,12,2021,1,Minor,Motorcycle,Residential,Clear,1,0,3
ACC_004697,Mumbai,Maharashtra,19.147087,72.892442,2021-09-25 22:07:26,2021-09-25,22:07:26,22,5,9,2021,1,Minor,Car,Rural Road,Clear,1,0,1
ACC_004698,Hyderabad,Telangana,17.319817,78.435837,2021-09-10 04:14:55,2021-09-10,04:14:55,4,4,9,2021,1,Minor,Truck,City Road,Night,1,0,0
ACC_004699,Pune,Maharashtra,18.460315,73.830768,2022-07-18 17:07:37,2022-07-18,17:07:37,17,0,7,2022,1,Minor,Car,City Road,Clear,4,0,1
ACC_004700,Delhi,Delhi,28.767341,77.180986,2023-02-02 19:17:21,2023-02-02,19:17:21,19,3,2,2023,2,Serious,Motorcycle,City Road,Clear,3,0,4
ACC_004701,Delhi,Delhi,28.743248,77.029602,2020-04-14 20:36:27,2020-04-14,20:36:27,20,1,4,2020,1,Minor,Car,Highway,Clear,2,0,0
ACC_004702,Pune,Maharashtra,18.601019,73.765012,2021-09-23 19:50:55,2021-09-23,19:50:55,19,3,9,2021,1,Minor,Car,Highway,Clear,0,0,1
ACC_004703,Surat,Gujarat,21.226769,72.90066,2021-04-09 18:04:27,2021-04-09,18:04:27,18,4,4,2021,1,Minor,Car,City Road,Clear,2,0,1
ACC_004704,Kolkata,West Bengal,22.58398,88.270256,2022-10-26 02:54:43,2022-10-26,02:54:43,2,2,10,2022,1,Minor,Car,Rural Road,Clear,1,0,0
ACC_004705,Pune,Maharashtra,18.520078,73.757241,2020-01-31 02:39:53,2020-01-31,02:39:53,2,4,1,2020,1,Minor,Car,Residential,Clear,1,0,0
ACC_004706,Jaipur,Rajasthan,26.835375,75.723464,2021-11-23 06:26:43,2021-11-23,06:26:43,6,1,11,2021,1,Minor,Car,City Road,Clear,0,0,2
ACC_004707,Kolkata,West Bengal,22.542888,88.290894,2023-12-02 13:22:06,2023-12-02,13:22:06,13,5,12,2023,1,Minor,Auto-rickshaw,City Road,Rain,0,0,1
ACC_004708,Jaipur,Rajasthan,26.95727,75.856369,2022-07-11 08:46:56,2022-07-11,08:46:56,8,0,7,2022,1,Minor,Car,Rural Road,Clear,1,0,1
ACC_004709,Chennai,Tamil Nadu,13.018183,80.242565,2020-10-15 18:37:00,2020-10-15,18:37:00,18,3,10,2020,1,Minor,Truck,Highway,Clear,0,0,0
ACC_004710,Mumbai,Maharashtra,19.0485,72.866271,2021-09-14 10:36:20,2021-09-14,10:36:20,10,1,9,2021,1,Minor,Car,Residential,Clear,1,0,2
ACC_004711,Pune,Maharashtra,18.482992,73.845752,2023-08-23 17:43:31,2023-08-23,17:43:31,17,2,8,2023,2,Serious,Motorcycle,Rural Road,Fog,1,0,2
ACC_004712,Ahmedabad,Gujarat,23.004748,72.585567,2022-10-09 07:06:34,2022-10-09,07:06:34,7,6,10,2022,1,Minor,Truck,City Road,Clear,1,0,1
ACC_004713,Bangalore,Karnataka,13.040773,77.532493,2020-05-11 07:47:17,2020-05-11,07:47:17,7,0,5,2020,3,Fatal,Bicycle,Rural Road,Clear,5,1,3
ACC_004714,Mumbai,Maharashtra,19.12006,72.928763,2021-04-26 17:13:48,2021-04-26,17:13:48,17,0,4,2021,1,Minor,Car,City Road,Clear,0,0,1
ACC_004715,Kolkata,West Bengal,22.671159,88.277212,2020-09-06 19:16:14,2020-09-06,19:16:14,19,6,9,2020,1,Minor,Bus,Highway,Rain,0,0,0
